freq=960.00Hz 
type, time, id, pos_x, pos_y, pos_z, rot_w, rot_x, rot_y, rot_z, cond
M, 107680208, 5, -176.465714, 810.654602, -162.373093, 1, 0, 0, 0, 3.34
M, 107680208, 6, -152.789764, 811.611206, -163.454193, 1, 0, 0, 0, 4.00
M, 107680208, 7, -130.005325, 811.076050, -167.768951, 1, 0, 0, 0, 4.00
M, 107681250, 0, -313.137970, 818.599182, -181.387299, 1, 0, 0, 0, 4.00
M, 107681250, 1, -240.743591, 810.028320, -165.945724, 1, 0, 0, 0, 4.00
M, 107681250, 2, -316.120209, 817.025879, -224.026093, 1, 0, 0, 0, 3.55
M, 107681250, 3, -211.819901, 810.049744, -161.397354, 1, 0, 0, 0, 4.00
M, 107681250, 4, -268.119934, 816.543030, -175.107147, 1, 0, 0, 0, 4.00
M, 107681250, 5, -176.462723, 810.658447, -162.371414, 1, 0, 0, 0, 4.00
M, 107681250, 6, -152.803894, 811.592285, -163.478577, 1, 0, 0, 0, 3.52
M, 107681250, 7, -130.005447, 811.075928, -167.768997, 1, 0, 0, 0, 4.00
M, 107682292, 0, -313.138550, 818.599121, -181.388275, 1, 0, 0, 0, 4.00
M, 107682292, 1, -240.744186, 810.028503, -165.945602, 1, 0, 0, 0, 4.00
M, 107682292, 2, -316.115692, 817.030212, -224.023209, 1, 0, 0, 0, 4.00
M, 107682292, 3, -211.827057, 810.052551, -161.409515, 1, 0, 0, 0, 3.79
M, 107682292, 4, -268.120972, 816.541687, -175.106552, 1, 0, 0, 0, 4.00
M, 107682292, 5, -176.464310, 810.657532, -162.372482, 1, 0, 0, 0, 4.00
M, 107682292, 6, -152.801773, 811.595581, -163.474106, 1, 0, 0, 0, 4.00
M, 107682292, 7, -130.015610, 811.073486, -167.785690, 1, 0, 0, 0, 3.07
M, 107683333, 0, -313.134613, 818.606079, -181.379990, 1, 0, 0, 0, 3.57
M, 107683333, 1, -240.744781, 810.028503, -165.945496, 1, 0, 0, 0, 4.00
M, 107683333, 2, -316.117004, 817.031067, -224.025620, 1, 0, 0, 0, 4.00
M, 107683333, 3, -211.823898, 810.051514, -161.405441, 1, 0, 0, 0, 4.00
M, 107683333, 4, -268.132935, 816.549744, -175.114563, 1, 0, 0, 0, 3.32
M, 107683333, 5, -176.465942, 810.656433, -162.373566, 1, 0, 0, 0, 4.00
M, 107683333, 6, -152.803436, 811.593567, -163.476364, 1, 0, 0, 0, 4.00
M, 107683333, 7, -130.013992, 811.073730, -167.782990, 1, 0, 0, 0, 4.00
M, 107684375, 0, -313.135986, 818.604797, -181.382523, 1, 0, 0, 0, 4.00
M, 107684375, 1, -240.741028, 810.029541, -165.949997, 1, 0, 0, 0, 3.34
M, 107684375, 2, -316.118439, 817.031982, -224.028061, 1, 0, 0, 0, 4.00
M, 107684375, 3, -211.823242, 810.051392, -161.405228, 1, 0, 0, 0, 4.00
M, 107684375, 4, -268.132172, 816.546936, -175.112625, 1, 0, 0, 0, 4.00
M, 107684375, 5, -176.451706, 810.664551, -162.369476, 1, 0, 0, 0, 3.34
M, 107684375, 6, -152.805115, 811.591614, -163.478699, 1, 0, 0, 0, 4.00
M, 107684375, 7, -130.015152, 811.073364, -167.784866, 1, 0, 0, 0, 4.00
M, 107685417, 0, -313.136108, 818.605469, -181.382492, 1, 0, 0, 0, 4.00
M, 107685417, 1, -240.742432, 810.029297, -165.949127, 1, 0, 0, 0, 4.00
M, 107685417, 2, -316.105438, 817.033875, -224.010269, 1, 0, 0, 0, 3.55
M, 107685417, 3, -211.822556, 810.051270, -161.404984, 1, 0, 0, 0, 4.00
M, 107685417, 4, -268.134369, 816.546753, -175.113007, 1, 0, 0, 0, 4.00
M, 107685417, 5, -176.455841, 810.662109, -162.371353, 1, 0, 0, 0, 4.00
M, 107685417, 6, -152.809021, 811.598938, -163.481735, 1, 0, 0, 0, 3.52
M, 107685417, 7, -130.016403, 811.072876, -167.786743, 1, 0, 0, 0, 4.00
M, 107686458, 0, -313.136292, 818.606140, -181.382492, 1, 0, 0, 0, 4.00
M, 107686458, 1, -240.742584, 810.029419, -165.949478, 1, 0, 0, 0, 4.00
M, 107686458, 2, -316.109131, 817.034668, -224.016052, 1, 0, 0, 0, 4.00
M, 107686458, 3, -211.823090, 810.069275, -161.416428, 1, 0, 0, 0, 3.79
M, 107686458, 4, -268.136566, 816.546387, -175.113373, 1, 0, 0, 0, 4.00
M, 107686458, 5, -176.455688, 810.662109, -162.371857, 1, 0, 0, 0, 4.00
M, 107686458, 6, -152.810349, 811.595398, -163.483902, 1, 0, 0, 0, 4.00
M, 107686458, 7, -130.010834, 811.080078, -167.780838, 1, 0, 0, 0, 3.07
M, 107687500, 0, -313.141541, 818.596130, -181.386429, 1, 0, 0, 0, 3.57
M, 107687500, 1, -240.742752, 810.029541, -165.949905, 1, 0, 0, 0, 4.00
M, 107687500, 2, -316.109009, 817.035583, -224.016205, 1, 0, 0, 0, 4.00
M, 107687500, 3, -211.822205, 810.066162, -161.414291, 1, 0, 0, 0, 4.00
M, 107687500, 4, -268.109161, 816.563232, -175.124390, 1, 0, 0, 0, 3.32
M, 107687500, 5, -176.455521, 810.662170, -162.372375, 1, 0, 0, 0, 4.00
M, 107687500, 6, -152.812241, 811.594421, -163.486267, 1, 0, 0, 0, 4.00
M, 107687500, 7, -130.013123, 811.078430, -167.783997, 1, 0, 0, 0, 4.00
M, 107688542, 0, -313.140808, 818.598450, -181.385803, 1, 0, 0, 0, 4.00
M, 107688542, 1, -240.740372, 810.037415, -165.968796, 1, 0, 0, 0, 3.34
M, 107688542, 2, -316.108765, 817.036560, -224.016449, 1, 0, 0, 0, 4.00
M, 107688542, 3, -211.821640, 810.068115, -161.415298, 1, 0, 0, 0, 4.00
M, 107688542, 4, -268.116302, 816.560181, -175.123001, 1, 0, 0, 0, 4.00
M, 107688542, 5, -176.459091, 810.659485, -162.375732, 1, 0, 0, 0, 3.34
M, 107688542, 6, -152.814194, 811.593384, -163.488647, 1, 0, 0, 0, 4.00
M, 107688542, 7, -130.013550, 811.078857, -167.785004, 1, 0, 0, 0, 4.00
M, 107689583, 0, -313.141541, 818.597961, -181.386246, 1, 0, 0, 0, 4.00
M, 107689583, 1, -240.740906, 810.036316, -165.966110, 1, 0, 0, 0, 4.00
M, 107689583, 2, -316.118073, 817.029053, -224.028641, 1, 0, 0, 0, 3.55
M, 107689583, 3, -211.821060, 810.070007, -161.416367, 1, 0, 0, 0, 4.00
M, 107689583, 4, -268.115234, 816.561646, -175.124512, 1, 0, 0, 0, 4.00
M, 107689583, 5, -176.458313, 810.659790, -162.375732, 1, 0, 0, 0, 4.00
M, 107689583, 6, -152.791992, 811.614441, -163.477859, 1, 0, 0, 0, 3.52
M, 107689583, 7, -130.014023, 811.079285, -167.786026, 1, 0, 0, 0, 4.00
M, 107690625, 0, -313.142242, 818.597595, -181.386673, 1, 0, 0, 0, 4.00
M, 107690625, 1, -240.740814, 810.037292, -165.968521, 1, 0, 0, 0, 4.00
M, 107690625, 2, -316.116272, 817.031555, -224.026810, 1, 0, 0, 0, 4.00
M, 107690625, 3, -211.841660, 810.060608, -161.430206, 1, 0, 0, 0, 3.79
M, 107690625, 4, -268.114166, 816.563416, -175.126038, 1, 0, 0, 0, 4.00
M, 107690625, 5, -176.458557, 810.659607, -162.376541, 1, 0, 0, 0, 4.00
M, 107690625, 6, -152.797958, 811.609619, -163.482452, 1, 0, 0, 0, 4.00
M, 107690625, 7, -130.009369, 811.090576, -167.781906, 1, 0, 0, 0, 3.07
M, 107691667, 0, -313.137604, 818.599731, -181.386154, 1, 0, 0, 0, 3.57
M, 107691667, 1, -240.740677, 810.038269, -165.970947, 1, 0, 0, 0, 4.00
M, 107691667, 2, -316.117126, 817.031494, -224.028305, 1, 0, 0, 0, 4.00
M, 107691667, 3, -211.837570, 810.064331, -161.429123, 1, 0, 0, 0, 4.00
M, 107691667, 4, -268.116302, 816.557983, -175.133163, 1, 0, 0, 0, 3.60
M, 107691667, 5, -176.458832, 810.659241, -162.377380, 1, 0, 0, 0, 4.00
M, 107691667, 6, -152.797241, 811.611145, -163.483368, 1, 0, 0, 0, 4.00
M, 107691667, 7, -130.010681, 811.089233, -167.783783, 1, 0, 0, 0, 4.00
M, 107692708, 0, -313.139221, 818.598816, -181.386734, 1, 0, 0, 0, 4.00
M, 107692708, 1, -240.744003, 810.043030, -165.964203, 1, 0, 0, 0, 3.34
M, 107692708, 2, -316.117950, 817.031555, -224.029861, 1, 0, 0, 0, 4.00
M, 107692708, 3, -211.839310, 810.064941, -161.431534, 1, 0, 0, 0, 4.00
M, 107692708, 4, -268.114746, 816.560730, -175.133728, 1, 0, 0, 0, 4.00
M, 107692708, 5, -176.454865, 810.669006, -162.382141, 1, 0, 0, 0, 3.34
M, 107692708, 6, -152.796555, 811.612427, -163.484299, 1, 0, 0, 0, 4.00
M, 107692708, 7, -130.010620, 811.090759, -167.784286, 1, 0, 0, 0, 4.00
M, 107693750, 0, -313.139404, 818.598572, -181.387085, 1, 0, 0, 0, 4.00
M, 107693750, 1, -240.743332, 810.043457, -165.968109, 1, 0, 0, 0, 4.00
M, 107693750, 2, -316.121185, 817.017090, -224.024017, 1, 0, 0, 0, 3.55
M, 107693750, 3, -211.841064, 810.065674, -161.433960, 1, 0, 0, 0, 4.00
M, 107693750, 4, -268.114044, 816.561646, -175.135864, 1, 0, 0, 0, 4.00
M, 107693750, 5, -176.455811, 810.667053, -162.382294, 1, 0, 0, 0, 4.00
M, 107693750, 6, -152.804214, 811.600403, -163.493652, 1, 0, 0, 0, 3.52
M, 107693750, 7, -130.010513, 811.092407, -167.784775, 1, 0, 0, 0, 4.00
M, 107694792, 0, -313.139435, 818.598450, -181.387390, 1, 0, 0, 0, 4.00
M, 107694792, 1, -240.743591, 810.044861, -165.969543, 1, 0, 0, 0, 4.00
M, 107694792, 2, -316.121643, 817.019470, -224.026810, 1, 0, 0, 0, 4.00
M, 107694792, 3, -211.840714, 810.063293, -161.439316, 1, 0, 0, 0, 3.79
M, 107694792, 4, -268.113342, 816.562561, -175.138016, 1, 0, 0, 0, 4.00
M, 107694792, 5, -176.455582, 810.667725, -162.383575, 1, 0, 0, 0, 4.00
M, 107694792, 6, -152.802124, 811.604004, -163.493179, 1, 0, 0, 0, 4.00
M, 107694792, 7, -130.011490, 811.083069, -167.797165, 1, 0, 0, 0, 3.07
M, 107695833, 0, -313.146423, 818.582336, -181.388275, 1, 0, 0, 0, 3.57
M, 107695833, 1, -240.743835, 810.046265, -165.970947, 1, 0, 0, 0, 4.00
M, 107695833, 2, -316.122711, 817.018066, -224.027466, 1, 0, 0, 0, 4.00
M, 107695833, 3, -211.842758, 810.064514, -161.441284, 1, 0, 0, 0, 4.00
M, 107695833, 4, -268.113159, 816.551819, -175.129547, 1, 0, 0, 0, 3.32
M, 107695833, 5, -176.455399, 810.668457, -162.384796, 1, 0, 0, 0, 4.00
M, 107695833, 6, -152.802338, 811.604004, -163.495087, 1, 0, 0, 0, 4.00
M, 107695833, 7, -130.011215, 811.086548, -167.795685, 1, 0, 0, 0, 4.00
M, 107696875, 0, -313.145477, 818.584778, -181.388550, 1, 0, 0, 0, 4.00
M, 107696875, 1, -240.744720, 810.037292, -165.971863, 1, 0, 0, 0, 3.34
M, 107696875, 2, -316.123779, 817.016479, -224.028244, 1, 0, 0, 0, 4.00
M, 107696875, 3, -211.844284, 810.064880, -161.444061, 1, 0, 0, 0, 4.00
M, 107696875, 4, -268.112366, 816.554688, -175.133423, 1, 0, 0, 0, 4.00
M, 107696875, 5, -176.462311, 810.658508, -162.387421, 1, 0, 0, 0, 3.34
M, 107696875, 6, -152.802551, 811.603943, -163.496933, 1, 0, 0, 0, 4.00
M, 107696875, 7, -130.011215, 811.086914, -167.797470, 1, 0, 0, 0, 4.00
M, 107697917, 0, -313.146240, 818.582886, -181.388870, 1, 0, 0, 0, 4.00
M, 107697917, 1, -240.744843, 810.040283, -165.973358, 1, 0, 0, 0, 4.00
M, 107697917, 2, -316.118011, 817.022217, -224.025558, 1, 0, 0, 0, 3.55
M, 107697917, 3, -211.845779, 810.065247, -161.446793, 1, 0, 0, 0, 4.00
M, 107697917, 4, -268.111725, 816.554199, -175.134445, 1, 0, 0, 0, 4.00
M, 107697917, 5, -176.460938, 810.661133, -162.388397, 1, 0, 0, 0, 4.00
M, 107697917, 6, -152.792679, 811.607666, -163.486435, 1, 0, 0, 0, 3.52
M, 107697917, 7, -130.011246, 811.087341, -167.799194, 1, 0, 0, 0, 4.00
M, 107698958, 0, -313.147125, 818.580994, -181.389267, 1, 0, 0, 0, 4.00
M, 107698958, 1, -240.745209, 810.040649, -165.974762, 1, 0, 0, 0, 4.00
M, 107698958, 2, -316.120209, 817.019348, -224.026871, 1, 0, 0, 0, 4.00
M, 107698958, 3, -211.841248, 810.045227, -161.435806, 1, 0, 0, 0, 3.79
M, 107698958, 4, -268.111053, 816.553772, -175.135391, 1, 0, 0, 0, 4.00
M, 107698958, 5, -176.461502, 810.660706, -162.389832, 1, 0, 0, 0, 4.00
M, 107698958, 6, -152.794556, 811.606934, -163.490311, 1, 0, 0, 0, 4.00
M, 107698958, 7, -130.016235, 811.088074, -167.796005, 1, 0, 0, 0, 3.07
M, 107700000, 0, -313.140594, 818.586670, -181.382950, 1, 0, 0, 0, 3.57
M, 107700000, 1, -240.745499, 810.040955, -165.976089, 1, 0, 0, 0, 4.00
M, 107700000, 2, -316.120575, 817.018677, -224.027176, 1, 0, 0, 0, 4.00
M, 107700000, 3, -211.843750, 810.048950, -161.440842, 1, 0, 0, 0, 4.00
M, 107700000, 4, -268.109741, 816.564819, -175.122879, 1, 0, 0, 0, 3.32
M, 107700000, 5, -176.462036, 810.660461, -162.391205, 1, 0, 0, 0, 4.00
M, 107700000, 6, -152.793671, 811.607178, -163.490845, 1, 0, 0, 0, 4.00
M, 107700000, 7, -130.015396, 811.088501, -167.798569, 1, 0, 0, 0, 4.00
M, 107701042, 0, -313.142731, 818.583435, -181.384430, 1, 0, 0, 0, 4.00
M, 107701042, 1, -240.729370, 810.051453, -165.965698, 1, 0, 0, 0, 3.34
M, 107701042, 2, -316.120941, 817.017944, -224.027527, 1, 0, 0, 0, 4.00
M, 107701042, 3, -211.844574, 810.047119, -161.442062, 1, 0, 0, 0, 4.00
M, 107701042, 4, -268.109222, 816.562622, -175.126038, 1, 0, 0, 0, 4.00
M, 107701042, 5, -176.442459, 810.674622, -162.380096, 1, 0, 0, 0, 3.34
M, 107701042, 6, -152.792770, 811.607544, -163.491333, 1, 0, 0, 0, 4.00
M, 107701042, 7, -130.015930, 811.088989, -167.799789, 1, 0, 0, 0, 4.00
M, 107702083, 0, -313.142731, 818.582397, -181.384079, 1, 0, 0, 0, 4.00
M, 107702083, 1, -240.732422, 810.050110, -165.968979, 1, 0, 0, 0, 4.00
M, 107702083, 2, -316.095886, 817.030884, -224.014053, 1, 0, 0, 0, 3.55
M, 107702083, 3, -211.845413, 810.045166, -161.443344, 1, 0, 0, 0, 4.00
M, 107702083, 4, -268.108490, 816.563477, -175.125565, 1, 0, 0, 0, 4.00
M, 107702083, 5, -176.446396, 810.671814, -162.383575, 1, 0, 0, 0, 4.00
M, 107702083, 6, -152.781326, 811.611450, -163.466919, 1, 0, 0, 0, 3.52
M, 107702083, 7, -130.016525, 811.089478, -167.801041, 1, 0, 0, 0, 4.00
M, 107703125, 0, -313.142792, 818.581360, -181.383713, 1, 0, 0, 0, 4.00
M, 107703125, 1, -240.730896, 810.051514, -165.969070, 1, 0, 0, 0, 4.00
M, 107703125, 2, -316.100433, 817.027893, -224.016739, 1, 0, 0, 0, 4.00
M, 107703125, 3, -211.829147, 810.046936, -161.409363, 1, 0, 0, 0, 3.79
M, 107703125, 4, -268.107727, 816.564270, -175.125015, 1, 0, 0, 0, 4.00
M, 107703125, 5, -176.444794, 810.673096, -162.383636, 1, 0, 0, 0, 4.00
M, 107703125, 6, -152.782166, 811.611267, -163.471542, 1, 0, 0, 0, 4.00
M, 107703125, 7, -130.005386, 811.080505, -167.777435, 1, 0, 0, 0, 3.07
M, 107704167, 0, -313.147980, 818.583130, -181.390488, 1, 0, 0, 0, 3.57
M, 107704167, 1, -240.729431, 810.052917, -165.969116, 1, 0, 0, 0, 4.00
M, 107704167, 2, -316.098053, 817.028687, -224.015579, 1, 0, 0, 0, 4.00
M, 107704167, 3, -211.832840, 810.044434, -161.416428, 1, 0, 0, 0, 4.00
M, 107704167, 4, -268.111237, 816.550659, -175.128952, 1, 0, 0, 0, 3.32
M, 107704167, 5, -176.443115, 810.674255, -162.383636, 1, 0, 0, 0, 4.00
M, 107704167, 6, -152.780136, 811.611938, -163.469330, 1, 0, 0, 0, 4.00
M, 107704167, 7, -130.007889, 811.082581, -167.782776, 1, 0, 0, 0, 4.00
M, 107705208, 0, -313.147186, 818.581482, -181.388992, 1, 0, 0, 0, 4.00
M, 107705208, 1, -240.748245, 810.023438, -165.965515, 1, 0, 0, 0, 3.34
M, 107705208, 2, -316.095673, 817.029480, -224.014420, 1, 0, 0, 0, 4.00
M, 107705208, 3, -211.831802, 810.043030, -161.413803, 1, 0, 0, 0, 4.00
M, 107705208, 4, -268.109802, 816.553955, -175.127670, 1, 0, 0, 0, 4.00
M, 107705208, 5, -176.457596, 810.648193, -162.373718, 1, 0, 0, 0, 3.34
M, 107705208, 6, -152.778107, 811.612549, -163.467133, 1, 0, 0, 0, 4.00
M, 107705208, 7, -130.007172, 811.081970, -167.781281, 1, 0, 0, 0, 4.00
M, 107706250, 0, -313.147858, 818.580811, -181.389404, 1, 0, 0, 0, 4.00
M, 107706250, 1, -240.743439, 810.029846, -165.966171, 1, 0, 0, 0, 4.00
M, 107706250, 2, -316.118774, 817.008728, -224.026810, 1, 0, 0, 0, 3.55
M, 107706250, 3, -211.830780, 810.041443, -161.411179, 1, 0, 0, 0, 4.00
M, 107706250, 4, -268.109528, 816.553162, -175.127670, 1, 0, 0, 0, 4.00
M, 107706250, 5, -176.453308, 810.653931, -162.375412, 1, 0, 0, 0, 4.00
M, 107706250, 6, -152.796829, 811.599426, -163.464691, 1, 0, 0, 0, 3.52
M, 107706250, 7, -130.006454, 811.081421, -167.779816, 1, 0, 0, 0, 4.00
M, 107707292, 0, -313.148438, 818.579956, -181.389862, 1, 0, 0, 0, 4.00
M, 107707292, 1, -240.744186, 810.027832, -165.965912, 1, 0, 0, 0, 4.00
M, 107707292, 2, -316.112122, 817.013062, -224.023422, 1, 0, 0, 0, 4.00
M, 107707292, 3, -211.845352, 810.036804, -161.417084, 1, 0, 0, 0, 3.79
M, 107707292, 4, -268.109283, 816.552612, -175.127640, 1, 0, 0, 0, 4.00
M, 107707292, 5, -176.453400, 810.652344, -162.374313, 1, 0, 0, 0, 4.00
M, 107707292, 6, -152.791367, 811.602478, -163.462509, 1, 0, 0, 0, 4.00
M, 107707292, 7, -130.009262, 811.066711, -167.775024, 1, 0, 0, 0, 3.07
M, 107708333, 0, -313.137115, 818.597473, -181.390030, 1, 0, 0, 0, 3.57
M, 107708333, 1, -240.744934, 810.025879, -165.965546, 1, 0, 0, 0, 4.00
M, 107708333, 2, -316.112518, 817.011414, -224.023743, 1, 0, 0, 0, 4.00
M, 107708333, 3, -211.841721, 810.035889, -161.413086, 1, 0, 0, 0, 4.00
M, 107708333, 4, -268.098663, 816.561035, -175.115433, 1, 0, 0, 0, 3.32
M, 107708333, 5, -176.453491, 810.650696, -162.373230, 1, 0, 0, 0, 4.00
M, 107708333, 6, -152.791580, 811.601685, -163.460281, 1, 0, 0, 0, 4.00
M, 107708333, 7, -130.007950, 811.068420, -167.774078, 1, 0, 0, 0, 4.00
M, 107709375, 0, -313.139740, 818.593506, -181.390549, 1, 0, 0, 0, 4.00
M, 107709375, 1, -240.745560, 810.035583, -165.962769, 1, 0, 0, 0, 3.45
M, 107709375, 2, -316.112885, 817.009766, -224.024078, 1, 0, 0, 0, 4.00
M, 107709375, 3, -211.842438, 810.033997, -161.411423, 1, 0, 0, 0, 4.00
M, 107709375, 4, -268.100098, 816.558899, -175.117386, 1, 0, 0, 0, 4.00
M, 107709375, 5, -176.459244, 810.654846, -162.372223, 1, 0, 0, 0, 3.34
M, 107709375, 6, -152.791794, 811.601013, -163.458008, 1, 0, 0, 0, 4.00
M, 107709375, 7, -130.007584, 811.066467, -167.772247, 1, 0, 0, 0, 4.00
M, 107710417, 0, -313.139038, 818.594727, -181.390961, 1, 0, 0, 0, 4.00
M, 107710417, 1, -240.746338, 810.031616, -165.962891, 1, 0, 0, 0, 4.00
M, 107710417, 2, -316.106384, 817.013306, -224.010544, 1, 0, 0, 0, 3.55
M, 107710417, 3, -211.843124, 810.032104, -161.409760, 1, 0, 0, 0, 4.00
M, 107710417, 4, -268.098724, 816.559204, -175.116089, 1, 0, 0, 0, 4.00
M, 107710417, 5, -176.458435, 810.652100, -162.371124, 1, 0, 0, 0, 4.00
M, 107710417, 6, -152.791855, 811.597534, -163.459351, 1, 0, 0, 0, 3.52
M, 107710417, 7, -130.007233, 811.064392, -167.770401, 1, 0, 0, 0, 4.00
M, 107711458, 0, -313.138367, 818.595886, -181.391342, 1, 0, 0, 0, 4.00
M, 107711458, 1, -240.747055, 810.030823, -165.962234, 1, 0, 0, 0, 4.00
M, 107711458, 2, -316.107880, 817.010803, -224.013168, 1, 0, 0, 0, 4.00
M, 107711458, 3, -211.838501, 810.032837, -161.409302, 1, 0, 0, 0, 3.79
M, 107711458, 4, -268.097351, 816.559387, -175.114655, 1, 0, 0, 0, 4.00
M, 107711458, 5, -176.459122, 810.651062, -162.370041, 1, 0, 0, 0, 4.00
M, 107711458, 6, -152.792114, 811.597168, -163.456543, 1, 0, 0, 0, 4.00
M, 107711458, 7, -130.009048, 811.067688, -167.777145, 1, 0, 0, 0, 3.07
M, 107712500, 0, -313.148224, 818.588806, -181.390366, 1, 0, 0, 0, 3.57
M, 107712500, 1, -240.747818, 810.029846, -165.961670, 1, 0, 0, 0, 4.00
M, 107712500, 2, -316.107574, 817.009766, -224.011978, 1, 0, 0, 0, 4.00
M, 107712500, 3, -211.840073, 810.030640, -161.407455, 1, 0, 0, 0, 4.00
M, 107712500, 4, -268.101898, 816.562561, -175.116943, 1, 0, 0, 0, 3.32
M, 107712500, 5, -176.459900, 810.649963, -162.369034, 1, 0, 0, 0, 4.00
M, 107712500, 6, -152.792297, 811.596130, -163.454666, 1, 0, 0, 0, 4.00
M, 107712500, 7, -130.008301, 811.064819, -167.773865, 1, 0, 0, 0, 4.00
M, 107713542, 0, -313.145782, 818.591309, -181.390991, 1, 0, 0, 0, 4.00
M, 107713542, 1, -240.739655, 810.020264, -165.963135, 1, 0, 0, 0, 3.34
M, 107713542, 2, -316.107239, 817.008667, -224.010818, 1, 0, 0, 0, 4.00
M, 107713542, 3, -211.840164, 810.028992, -161.405914, 1, 0, 0, 0, 4.00
M, 107713542, 4, -268.099487, 816.562378, -175.114975, 1, 0, 0, 0, 4.00
M, 107713542, 5, -176.447357, 810.655884, -162.372375, 1, 0, 0, 0, 3.34
M, 107713542, 6, -152.792526, 811.594971, -163.452820, 1, 0, 0, 0, 4.00
M, 107713542, 7, -130.008209, 811.063293, -167.772903, 1, 0, 0, 0, 4.00
M, 107714583, 0, -313.146179, 818.591675, -181.391205, 1, 0, 0, 0, 4.00
M, 107714583, 1, -240.741806, 810.021118, -165.962173, 1, 0, 0, 0, 4.00
M, 107714583, 2, -316.114960, 817.006775, -224.003479, 1, 0, 0, 0, 3.55
M, 107714583, 3, -211.840347, 810.027344, -161.404388, 1, 0, 0, 0, 4.00
M, 107714583, 4, -268.098785, 816.562927, -175.114029, 1, 0, 0, 0, 4.00
M, 107714583, 5, -176.450241, 810.653870, -162.370575, 1, 0, 0, 0, 4.00
M, 107714583, 6, -152.795212, 811.595825, -163.464539, 1, 0, 0, 0, 3.52
M, 107714583, 7, -130.008118, 811.061951, -167.772049, 1, 0, 0, 0, 4.00
M, 107715625, 0, -313.146667, 818.591980, -181.391495, 1, 0, 0, 0, 4.00
M, 107715625, 1, -240.741562, 810.019470, -165.961792, 1, 0, 0, 0, 4.00
M, 107715625, 2, -316.113312, 817.005920, -224.003326, 1, 0, 0, 0, 4.00
M, 107715625, 3, -211.849640, 810.021851, -161.412582, 1, 0, 0, 0, 3.79
M, 107715625, 4, -268.098083, 816.563416, -175.113068, 1, 0, 0, 0, 4.00
M, 107715625, 5, -176.449554, 810.653564, -162.369980, 1, 0, 0, 0, 4.00
M, 107715625, 6, -152.795044, 811.594421, -163.460449, 1, 0, 0, 0, 4.00
M, 107715625, 7, -130.013611, 811.066956, -167.781128, 1, 0, 0, 0, 3.07
M, 107716667, 0, -313.127472, 818.587341, -181.384827, 1, 0, 0, 0, 3.57
M, 107716667, 1, -240.741272, 810.017883, -165.961380, 1, 0, 0, 0, 4.00
M, 107716667, 2, -316.113831, 817.004639, -224.001480, 1, 0, 0, 0, 4.00
M, 107716667, 3, -211.848221, 810.020935, -161.409454, 1, 0, 0, 0, 4.00
M, 107716667, 4, -268.110931, 816.552734, -175.123230, 1, 0, 0, 0, 3.32
M, 107716667, 5, -176.448837, 810.653259, -162.369415, 1, 0, 0, 0, 4.00
M, 107716667, 6, -152.795456, 811.593689, -163.460068, 1, 0, 0, 0, 4.00
M, 107716667, 7, -130.012619, 811.064270, -167.778564, 1, 0, 0, 0, 4.00
M, 107717708, 0, -313.131165, 818.588562, -181.386185, 1, 0, 0, 0, 4.00
M, 107717708, 1, -240.736023, 810.031616, -165.958221, 1, 0, 0, 0, 3.34
M, 107717708, 2, -316.114380, 817.003601, -223.999634, 1, 0, 0, 0, 4.00
M, 107717708, 3, -211.849380, 810.018860, -161.409012, 1, 0, 0, 0, 4.00
M, 107717708, 4, -268.107971, 816.555115, -175.120468, 1, 0, 0, 0, 4.00
M, 107717708, 5, -176.456940, 810.641235, -162.370529, 1, 0, 0, 0, 3.34
M, 107717708, 6, -152.795929, 811.592896, -163.459671, 1, 0, 0, 0, 4.00
M, 107717708, 7, -130.013123, 811.063416, -167.778778, 1, 0, 0, 0, 4.00
M, 107718750, 0, -313.129486, 818.588318, -181.385681, 1, 0, 0, 0, 4.00
M, 107718750, 1, -240.736649, 810.027405, -165.958328, 1, 0, 0, 0, 4.00
M, 107718750, 2, -316.102692, 817.011292, -224.001190, 1, 0, 0, 0, 3.55
M, 107718750, 3, -211.850479, 810.016907, -161.408569, 1, 0, 0, 0, 4.00
M, 107718750, 4, -268.108734, 816.554321, -175.120728, 1, 0, 0, 0, 4.00
M, 107718750, 5, -176.454803, 810.642822, -162.369629, 1, 0, 0, 0, 4.00
M, 107718750, 6, -152.798050, 811.589844, -163.464203, 1, 0, 0, 0, 3.52
M, 107718750, 7, -130.013672, 811.062561, -167.778992, 1, 0, 0, 0, 4.00
M, 107719792, 0, -313.127777, 818.588135, -181.385178, 1, 0, 0, 0, 4.00
M, 107719792, 1, -240.735840, 810.027466, -165.957657, 1, 0, 0, 0, 4.00
M, 107719792, 2, -316.105194, 817.008667, -223.998749, 1, 0, 0, 0, 4.00
M, 107719792, 3, -211.829971, 810.039124, -161.417801, 1, 0, 0, 0, 3.79
M, 107719792, 4, -268.109528, 816.553772, -175.120972, 1, 0, 0, 0, 4.00
M, 107719792, 5, -176.455017, 810.641296, -162.369217, 1, 0, 0, 0, 4.00
M, 107719792, 6, -152.798248, 811.589294, -163.463013, 1, 0, 0, 0, 4.00
M, 107719792, 7, -130.013336, 811.059753, -167.786560, 1, 0, 0, 0, 3.07
M, 107720833, 0, -313.137238, 818.592712, -181.386612, 1, 0, 0, 0, 3.57
M, 107720833, 1, -240.735062, 810.027405, -165.957001, 1, 0, 0, 0, 4.00
